Charger Latitude,Charger Longitude,Hour,Demand Count Near Origin,Demand Count Near Destination,Total Demand Count,lat_lon,id
22.4015673,113.9779628,14,0,0,0,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,15,297,331,628,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,16,0,0,0,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,17,296,655,951,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,18,1205,1180,2385,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,19,340,70,410,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,20,549,0,549,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,21,712,304,1016,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,22,134,412,546,"(22.4015673, 113.9779628)",88
22.4015673,113.9779628,23,0,0,0,"(22.4015673, 113.9779628)",88
22.3643458,114.1365173,0,0,388,388,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,1,0,0,0,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,2,32,583,615,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,3,0,0,0,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,4,0,0,0,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,5,0,0,0,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,6,792,591,1383,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,7,944,1012,1956,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,8,483,595,1078,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,9,1607,893,2500,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,10,1416,965,2381,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,11,204,0,204,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,12,912,1614,2526,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,13,599,1434,2033,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,14,868,0,868,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,15,110,411,521,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,16,288,85,373,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,17,402,201,603,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,18,1014,697,1711,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,19,1422,992,2414,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,20,585,364,949,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,21,201,1284,1485,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,22,662,279,941,"(22.3643458, 114.1365173)",89
22.3643458,114.1365173,23,65,422,487,"(22.3643458, 114.1365173)",89
22.3728001,114.1363673,0,0,224,224,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,1,17,0,17,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,2,154,583,737,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,3,0,0,0,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,4,0,0,0,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,5,0,0,0,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,6,393,422,815,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,7,939,608,1547,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,8,568,198,766,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,9,1607,746,2353,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,10,1341,635,1976,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,11,244,9,253,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,12,396,1568,1964,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,13,398,835,1233,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,14,788,0,788,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,15,576,238,814,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,16,219,0,219,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,17,402,201,603,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,18,963,651,1614,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,19,1498,992,2490,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,20,585,29,614,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,21,201,1198,1399,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,22,604,390,994,"(22.3728001, 114.1363673)",90
22.3728001,114.1363673,23,183,422,605,"(22.3728001, 114.1363673)",90
22.360883,114.1499087,0,110,0,110,"(22.360883, 114.1499087)",91
22.360883,114.1499087,1,0,0,0,"(22.360883, 114.1499087)",91
22.360883,114.1499087,2,183,183,366,"(22.360883, 114.1499087)",91
22.360883,114.1499087,3,0,0,0,"(22.360883, 114.1499087)",91
22.360883,114.1499087,4,0,0,0,"(22.360883, 114.1499087)",91
22.360883,114.1499087,5,104,0,104,"(22.360883, 114.1499087)",91
22.360883,114.1499087,6,579,183,762,"(22.360883, 114.1499087)",91
22.360883,114.1499087,7,196,236,432,"(22.360883, 114.1499087)",91
22.360883,114.1499087,8,121,641,762,"(22.360883, 114.1499087)",91
22.360883,114.1499087,9,243,972,1215,"(22.360883, 114.1499087)",91
22.360883,114.1499087,10,982,425,1407,"(22.360883, 114.1499087)",91
22.360883,114.1499087,11,101,34,135,"(22.360883, 114.1499087)",91
22.360883,114.1499087,12,727,787,1514,"(22.360883, 114.1499087)",91
22.360883,114.1499087,13,361,348,709,"(22.360883, 114.1499087)",91
22.360883,114.1499087,14,392,0,392,"(22.360883, 114.1499087)",91
22.360883,114.1499087,15,239,341,580,"(22.360883, 114.1499087)",91
22.360883,114.1499087,16,0,0,0,"(22.360883, 114.1499087)",91
22.360883,114.1499087,17,520,201,721,"(22.360883, 114.1499087)",91
22.360883,114.1499087,18,693,483,1176,"(22.360883, 114.1499087)",91
22.360883,114.1499087,19,1014,409,1423,"(22.360883, 114.1499087)",91
22.360883,114.1499087,20,329,201,530,"(22.360883, 114.1499087)",91
22.360883,114.1499087,21,201,1290,1491,"(22.360883, 114.1499087)",91
22.360883,114.1499087,22,54,66,120,"(22.360883, 114.1499087)",91
22.360883,114.1499087,23,0,196,196,"(22.360883, 114.1499087)",91
22.4493556,114.1635072,0,0,0,0,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,1,290,329,619,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,2,0,182,182,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,3,0,0,0,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,4,0,0,0,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,5,0,113,113,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,6,0,0,0,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,7,1147,1144,2291,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,8,762,11,773,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,9,0,106,106,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,10,735,999,1734,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,11,478,188,666,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,12,11,192,203,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,13,706,390,1096,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,14,2497,2021,4518,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,15,442,961,1403,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,16,499,445,944,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,17,1189,1408,2597,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,18,965,442,1407,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,19,0,0,0,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,20,1874,1409,3283,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,21,0,442,442,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,22,0,410,410,"(22.4493556, 114.1635072)",92
22.4493556,114.1635072,23,0,297,297,"(22.4493556, 114.1635072)",92
22.5053462,114.1215687,0,0,201,201,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,1,0,237,237,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,2,213,0,213,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,3,189,15,204,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,4,0,0,0,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,5,0,0,0,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,6,0,0,0,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,7,578,766,1344,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,8,107,1189,1296,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,9,0,0,0,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,10,66,411,477,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,11,196,196,392,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,12,224,559,783,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,13,221,397,618,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,14,95,45,140,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,15,201,201,402,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,16,201,40,241,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,17,220,0,220,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,18,623,46,669,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,19,65,201,266,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,20,0,41,41,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,21,391,14,405,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,22,172,1,173,"(22.5053462, 114.1215687)",93
22.5053462,114.1215687,23,0,0,0,"(22.5053462, 114.1215687)",93
22.367637,114.136587,0,0,251,251,"(22.367637, 114.136587)",94
22.367637,114.136587,1,0,0,0,"(22.367637, 114.136587)",94
22.367637,114.136587,2,148,583,731,"(22.367637, 114.136587)",94
22.367637,114.136587,3,0,0,0,"(22.367637, 114.136587)",94
22.367637,114.136587,4,0,0,0,"(22.367637, 114.136587)",94
22.367637,114.136587,5,0,0,0,"(22.367637, 114.136587)",94
22.367637,114.136587,6,693,591,1284,"(22.367637, 114.136587)",94
22.367637,114.136587,7,761,809,1570,"(22.367637, 114.136587)",94
22.367637,114.136587,8,470,190,660,"(22.367637, 114.136587)",94
22.367637,114.136587,9,1607,806,2413,"(22.367637, 114.136587)",94
22.367637,114.136587,10,1417,665,2082,"(22.367637, 114.136587)",94
22.367637,114.136587,11,228,1,229,"(22.367637, 114.136587)",94
22.367637,114.136587,12,560,1618,2178,"(22.367637, 114.136587)",94
22.367637,114.136587,13,398,1479,1877,"(22.367637, 114.136587)",94
22.367637,114.136587,14,827,0,827,"(22.367637, 114.136587)",94
22.367637,114.136587,15,386,253,639,"(22.367637, 114.136587)",94
22.367637,114.136587,16,219,5,224,"(22.367637, 114.136587)",94
22.367637,114.136587,17,402,201,603,"(22.367637, 114.136587)",94
22.367637,114.136587,18,956,651,1607,"(22.367637, 114.136587)",94
22.367637,114.136587,19,1527,992,2519,"(22.367637, 114.136587)",94
22.367637,114.136587,20,585,36,621,"(22.367637, 114.136587)",94
22.367637,114.136587,21,201,1198,1399,"(22.367637, 114.136587)",94
22.367637,114.136587,22,604,347,951,"(22.367637, 114.136587)",94
22.367637,114.136587,23,127,422,549,"(22.367637, 114.136587)",94
22.441901,114.175109,0,0,0,0,"(22.441901, 114.175109)",95
22.441901,114.175109,1,226,232,458,"(22.441901, 114.175109)",95
22.441901,114.175109,2,0,129,129,"(22.441901, 114.175109)",95
22.441901,114.175109,3,0,0,0,"(22.441901, 114.175109)",95
22.441901,114.175109,4,0,201,201,"(22.441901, 114.175109)",95
22.441901,114.175109,5,0,113,113,"(22.441901, 114.175109)",95
22.441901,114.175109,6,0,0,0,"(22.441901, 114.175109)",95
22.441901,114.175109,7,1154,1147,2301,"(22.441901, 114.175109)",95
22.441901,114.175109,8,762,149,911,"(22.441901, 114.175109)",95
22.441901,114.175109,9,0,406,406,"(22.441901, 114.175109)",95
22.441901,114.175109,10,566,995,1561,"(22.441901, 114.175109)",95
22.441901,114.175109,11,378,188,566,"(22.441901, 114.175109)",95
22.441901,114.175109,12,36,192,228,"(22.441901, 114.175109)",95
22.441901,114.175109,13,956,350,1306,"(22.441901, 114.175109)",95
22.441901,114.175109,14,2486,2025,4511,"(22.441901, 114.175109)",95
22.441901,114.175109,15,547,972,1519,"(22.441901, 114.175109)",95
22.441901,114.175109,16,431,414,845,"(22.441901, 114.175109)",95
22.441901,114.175109,17,1189,1381,2570,"(22.441901, 114.175109)",95
22.441901,114.175109,18,996,623,1619,"(22.441901, 114.175109)",95
22.441901,114.175109,19,0,0,0,"(22.441901, 114.175109)",95
22.441901,114.175109,20,1821,1060,2881,"(22.441901, 114.175109)",95
22.441901,114.175109,21,0,441,441,"(22.441901, 114.175109)",95
22.441901,114.175109,22,0,410,410,"(22.441901, 114.175109)",95
22.441901,114.175109,23,0,251,251,"(22.441901, 114.175109)",95
22.3809853,113.9773886,0,0,208,208,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,1,190,142,332,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,2,0,201,201,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,3,0,0,0,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,4,213,0,213,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,5,129,0,129,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,6,415,191,606,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,7,161,403,564,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,8,690,1216,1906,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,9,1091,612,1703,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,10,1001,1197,2198,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,11,379,672,1051,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,12,403,403,806,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,13,817,1200,2017,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,14,0,0,0,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,15,269,201,470,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,16,212,169,381,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,17,399,599,998,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,18,747,784,1531,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,19,115,183,298,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,20,539,0,539,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,21,501,176,677,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,22,319,211,530,"(22.3809853, 113.9773886)",96
22.3809853,113.9773886,23,0,0,0,"(22.3809853, 113.9773886)",96
22.4416863,114.1774687,0,0,0,0,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,1,146,158,304,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,2,0,91,91,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,3,0,0,0,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,4,0,201,201,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,5,0,113,113,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,6,0,0,0,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,7,1153,1147,2300,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,8,761,263,1024,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,9,0,406,406,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,10,366,995,1361,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,11,375,188,563,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,12,51,192,243,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,13,777,334,1111,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,14,2481,2026,4507,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,15,547,972,1519,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,16,381,395,776,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,17,1189,1370,2559,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,18,1032,701,1733,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,19,0,0,0,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,20,1799,829,2628,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,21,0,441,441,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,22,0,410,410,"(22.4416863, 114.1774687)",97
22.4416863,114.1774687,23,0,213,213,"(22.4416863, 114.1774687)",97
22.2389208,113.9892315,0,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,1,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,2,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,3,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,4,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,5,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,6,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,7,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,8,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,9,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,10,0,30,30,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,11,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,12,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,13,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,14,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,15,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,16,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,17,46,0,46,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,18,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,19,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,20,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,21,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,22,0,0,0,"(22.2389208, 113.9892315)",98
22.2389208,113.9892315,23,0,0,0,"(22.2389208, 113.9892315)",98
22.5045053,114.1223443,0,0,201,201,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,1,0,269,269,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,2,213,0,213,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,3,189,23,212,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,4,0,0,0,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,5,0,0,0,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,6,0,0,0,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,7,592,776,1368,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,8,181,1189,1370,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,9,0,0,0,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,10,114,411,525,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,11,196,196,392,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,12,250,568,818,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,13,251,397,648,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,14,133,64,197,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,15,201,201,402,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,16,201,53,254,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,17,220,0,220,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,18,623,64,687,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,19,58,201,259,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,20,0,57,57,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,21,391,23,414,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,22,172,3,175,"(22.5045053, 114.1223443)",99
22.5045053,114.1223443,23,0,0,0,"(22.5045053, 114.1223443)",99
22.3703007,114.1150993,0,0,626,626,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,1,806,603,1409,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,2,400,400,800,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,3,0,0,0,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,4,0,0,0,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,5,0,0,0,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,6,424,293,717,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,7,1200,999,2199,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,8,2169,1173,3342,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,9,1036,1023,2059,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,10,493,218,711,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,11,748,1409,2157,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,12,401,465,866,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,13,1663,1365,3028,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,14,774,208,982,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,15,1425,1032,2457,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,16,219,520,739,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,17,6,185,191,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,18,1453,667,2120,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,19,1815,796,2611,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,20,996,1206,2202,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,21,0,164,164,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,22,604,407,1011,"(22.3703007, 114.1150993)",100
22.3703007,114.1150993,23,340,399,739,"(22.3703007, 114.1150993)",100
22.3806727,114.1806923,0,176,313,489,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,1,252,182,434,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,2,170,209,379,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,3,0,0,0,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,4,201,0,201,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,5,0,0,0,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,6,0,0,0,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,7,477,350,827,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,8,262,753,1015,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,9,13,433,446,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,10,354,80,434,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,11,565,43,608,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,12,695,506,1201,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,13,187,0,187,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,14,0,774,774,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,15,64,527,591,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,16,0,368,368,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,17,0,154,154,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,18,232,1592,1824,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,19,593,336,929,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,20,7,201,208,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,21,1059,173,1232,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,22,0,302,302,"(22.3806727, 114.1806923)",101
22.3806727,114.1806923,23,0,340,340,"(22.3806727, 114.1806923)",101
22.2968132,114.2739596,0,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,1,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,2,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,3,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,4,0,72,72,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,5,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,6,0,17,17,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,7,16,0,16,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,8,38,0,38,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,9,244,188,432,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,10,40,1,41,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,11,163,0,163,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,12,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,13,259,47,306,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,14,0,201,201,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,15,289,0,289,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,16,44,0,44,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,17,0,0,0,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,18,0,201,201,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,19,109,134,243,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,20,149,27,176,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,21,0,80,80,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,22,0,39,39,"(22.2968132, 114.2739596)",102
22.2968132,114.2739596,23,0,391,391,"(22.2968132, 114.2739596)",102
22.4599724,114.2009744,0,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,1,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,2,106,0,106,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,3,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,4,0,201,201,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,5,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,6,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,7,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,8,0,749,749,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,9,87,0,87,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,10,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,11,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,12,180,0,180,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,13,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,14,0,65,65,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,15,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,16,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,17,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,18,369,361,730,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,19,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,20,0,76,76,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,21,0,0,0,"(22.4599724, 114.2009744)",103
22.4599724,114.2009744,22,0,0,0,"(22.4599724, 114.2009744)",103
